# Hierarchy: NH Interactions: LNC+LNV M1: 1 DM/M: -8.2 y: -5.9 theta: 1.2 delta: 3.1 phi: 5.2
# t asym mu_e mu_mu mu_tau r11 r22 Re(r12) Im(r12) rb11 rb22 Re(rb12) Im(r12) Smooth-Sphaleron-Asym
0.161411 -8.61202e-09 6.99263e-05 0.000153745 -0.000230507 0.929535 0.99923 -0.000773023 0.00727097 0.929541 0.999237 0.000655817 -0.00728257 0
0.163025 -8.24902e-09 6.98751e-05 0.000150552 -0.000226974 0.933544 0.999301 -0.000715052 0.0067248 0.933551 0.999308 0.000606646 -0.00673554 0
0.164655 -7.88202e-09 6.98194e-05 0.000147369 -0.000223444 0.937383 0.999367 -0.00066032 0.0062145 0.937389 0.999373 0.000560137 -0.00622441 0
0.166302 -7.5114e-09 6.97595e-05 0.000144199 -0.00021992 0.941053 0.999426 -0.000609135 0.00573696 0.941059 0.999433 0.000516646 -0.00574609 0
0.167965 -7.13758e-09 6.96954e-05 0.000141044 -0.000216404 0.944559 0.999481 -0.000561912 0.00529147 0.944564 0.999487 0.000476601 -0.00529989 0
0.169645 -6.76096e-09 6.96273e-05 0.000137905 -0.000212898 0.947904 0.999531 -0.000517434 0.00487626 0.94791 0.999536 0.000438813 -0.00488401 0
0.171342 -6.38192e-09 6.95551e-05 0.000134783 -0.000209403 0.951093 0.999576 -0.000475969 0.00448898 0.951099 0.999582 0.000403589 -0.0044961 0
0.173055 -6.00087e-09 6.94792e-05 0.00013168 -0.000205922 0.95413 0.999618 -0.000437774 0.00412857 0.954135 0.999623 0.000371201 -0.00413512 0
0.174786 -5.6182e-09 6.93995e-05 0.000128598 -0.000202456 0.957019 0.999655 -0.000402185 0.00379375 0.957024 0.99966 0.000341008 -0.00379976 0
0.176534 -5.2343e-09 6.93161e-05 0.000125537 -0.000199007 0.959764 0.99969 -0.000368904 0.00348268 0.959769 0.999694 0.00031274 -0.00348819 0
0.1783 -4.84955e-09 6.92291e-05 0.0001225 -0.000195578 0.96237 0.999721 -0.000338072 0.00319384 0.962374 0.999725 0.000286563 -0.00319889 0
0.180083 -4.46433e-09 6.91386e-05 0.000119486 -0.000192168 0.964841 0.999749 -0.000309658 0.00292608 0.964845 0.999753 0.000262464 -0.0029307 0
0.181884 -4.07899e-09 6.90446e-05 0.000116498 -0.00018878 0.967182 0.999775 -0.000283413 0.00267823 0.967185 0.999778 0.000240213 -0.00268245 0
0.183703 -3.6939e-09 6.89473e-05 0.000113537 -0.000185416 0.969396 0.999798 -0.000259108 0.00244901 0.969399 0.999801 0.000219603 -0.00245287 0
0.18554 -3.30941e-09 6.88468e-05 0.000110603 -0.000182076 0.971489 0.999819 -0.000236604 0.00223719 0.971492 0.999822 0.000200513 -0.00224071 0
0.187396 -2.92586e-09 6.8743e-05 0.000107697 -0.000178763 0.973466 0.999838 -0.000215819 0.00204164 0.973469 0.999841 0.00018288 -0.00204484 0
0.18927 -2.54359e-09 6.8636e-05 0.000104821 -0.000175476 0.97533 0.999855 -0.000196662 0.00186128 0.975332 0.999858 0.00016663 -0.0018642 0
0.191163 -2.16291e-09 6.85259e-05 0.000101976 -0.000172218 0.977086 0.999871 -0.000179033 0.00169513 0.977088 0.999873 0.000151679 -0.00169779 0
0.193075 -1.78413e-09 6.84128e-05 9.91612e-05 -0.00016899 0.978739 0.999885 -0.000162829 0.00154223 0.978741 0.999886 0.00013794 -0.00154465 0
0.195006 -1.40755e-09 6.82966e-05 9.63785e-05 -0.000165792 0.980292 0.999897 -0.00014795 0.00140167 0.980294 0.999899 0.000125327 -0.00140386 0
0.196956 -1.03346e-09 6.81776e-05 9.36285e-05 -0.000162626 0.981751 0.999909 -0.000134292 0.00127259 0.981753 0.99991 0.000113751 -0.00127458 0
0.198926 -6.62141e-10 6.80556e-05 9.09118e-05 -0.000159493 0.98312 0.999919 -0.000121762 0.00115419 0.983121 0.99992 0.000103129 -0.00115599 0
0.200915 -2.93853e-10 6.79307e-05 8.82291e-05 -0.000156393 0.984402 0.999928 -0.000110264 0.00104569 0.984403 0.999929 9.33804e-05 -0.00104732 0
0.202925 7.11523e-11 6.7803e-05 8.5581e-05 -0.000153327 0.985602 0.999936 -9.97251e-05 0.000946419 0.985602 0.999937 8.44424e-05 -0.00094789 0
0.204954 4.32635e-10 6.76725e-05 8.29679e-05 -0.000150297 0.986723 0.999943 -9.01142e-05 0.000855695 0.986724 0.999944 7.62946e-05 -0.000857023 0
0.207004 7.9037e-10 6.75392e-05 8.03904e-05 -0.000147302 0.987771 0.99995 -8.13936e-05 0.000772831 0.987771 0.99995 6.89103e-05 -0.000774029 0
0.209074 1.14414e-09 6.74033e-05 7.7849e-05 -0.000144344 0.988747 0.999956 -7.34304e-05 0.000697177 0.988747 0.999956 6.21672e-05 -0.000698257 0
0.211165 1.49373e-09 6.72646e-05 7.5344e-05 -0.000141423 0.989657 0.999961 -6.61111e-05 0.000628264 0.989657 0.999961 5.59594e-05 -0.000629234 0
0.213277 1.83895e-09 6.71233e-05 7.2876e-05 -0.00013854 0.990504 0.999966 -5.9502e-05 0.000565595 0.990504 0.999965 5.03611e-05 -0.000566468 0
0.21541 2.17963e-09 6.69793e-05 7.04452e-05 -0.000135695 0.991291 0.99997 -5.35105e-05 0.000508545 0.991291 0.999969 4.529e-05 -0.000509329 0
0.217564 2.51561e-09 6.68327e-05 6.80519e-05 -0.000132888 0.992022 0.999974 -4.8014e-05 0.000456785 0.992021 0.999973 4.06286e-05 -0.000457488 0
0.21974 2.84671e-09 6.66835e-05 6.56963e-05 -0.000130121 0.9927 0.999977 -4.30995e-05 0.000409814 0.992698 0.999976 3.6472e-05 -0.000410444 0
0.221938 3.1728e-09 6.65317e-05 6.33789e-05 -0.000127393 0.993327 0.99998 -3.85814e-05 0.000367268 0.993326 0.999978 3.26404e-05 -0.000367831 0
0.224157 3.49374e-09 6.63774e-05 6.10998e-05 -0.000124704 0.993908 0.999983 -3.45512e-05 0.000328747 0.993906 0.999981 2.92318e-05 -0.000329251 0
0.226399 3.80942e-09 6.62205e-05 5.88591e-05 -0.000122056 0.994444 0.999985 -3.08719e-05 0.000293962 0.994442 0.999983 2.6114e-05 -0.000294411 0
0.228663 4.1197e-09 6.60612e-05 5.6657e-05 -0.000119449 0.994939 0.999987 -2.7557e-05 0.000262516 0.994937 0.999985 2.33067e-05 -0.000262916 0
0.23095 4.42451e-09 6.58993e-05 5.44936e-05 -0.000116881 0.995396 0.999989 -2.45921e-05 0.000234178 0.995393 0.999986 2.07994e-05 -0.000234535 0
0.23326 4.72375e-09 6.5735e-05 5.2369e-05 -0.000114355 0.995816 0.999991 -2.19045e-05 0.000208666 0.995813 0.999988 1.85237e-05 -0.000208984 0
0.235592 5.01732e-09 6.55681e-05 5.02833e-05 -0.000111869 0.996202 0.999992 -1.94795e-05 0.000185704 0.996199 0.999989 1.64695e-05 -0.000185986 0
0.237949 5.30517e-09 6.53989e-05 4.82366e-05 -0.000109425 0.996557 0.999994 -1.73064e-05 0.000165067 0.996554 0.99999 1.46298e-05 -0.000165317 0
0.240328 5.58722e-09 6.52272e-05 4.62288e-05 -0.000107022 0.996882 0.999995 -1.53606e-05 0.000146548 0.996879 0.999991 1.29832e-05 -0.00014677 0
0.242732 5.86343e-09 6.5053e-05 4.42599e-05 -0.000104659 0.99718 0.999996 -1.36176e-05 0.000129952 0.997177 0.999992 1.15084e-05 -0.000130148 0
0.245159 6.13374e-09 6.48765e-05 4.23299e-05 -0.000102338 0.997453 0.999997 -1.20578e-05 0.000115096 0.997449 0.999993 1.01887e-05 -0.00011527 0
0.247611 6.39813e-09 6.46975e-05 4.04387e-05 -0.000100058 0.997702 0.999997 -1.0665e-05 0.000101815 0.997698 0.999993 9.01062e-06 -0.000101969 0
0.250087 6.65656e-09 6.45162e-05 3.85863e-05 -9.78195e-05 0.997929 0.999998 -9.42441e-06 8.99539e-05 0.997925 0.999994 7.96184e-06 -9.00891e-05 0
0.252588 6.90901e-09 6.43325e-05 3.67726e-05 -9.56217e-05 0.998137 0.999999 -8.31627e-06 7.93698e-05 0.998132 0.999994 7.02491e-06 -7.9489e-05 0
0.255114 7.15547e-09 6.41464e-05 3.49973e-05 -9.34648e-05 0.998325 0.999999 -7.32191e-06 6.99456e-05 0.998321 0.999995 6.18305e-06 -7.00504e-05 0
0.257666 7.39592e-09 6.39579e-05 3.32605e-05 -9.13487e-05 0.998497 1 -6.44451e-06 6.15691e-05 0.998492 0.999995 5.44124e-06 -6.16613e-05 0
0.260243 7.63038e-09 6.37671e-05 3.15619e-05 -8.92732e-05 0.998652 1 -5.66529e-06 5.41168e-05 0.998648 0.999995 4.78268e-06 -5.41977e-05 0
0.262845 7.85883e-09 6.3574e-05 2.99013e-05 -8.72381e-05 0.998794 1 -4.97069e-06 4.75142e-05 0.998789 0.999996 4.19504e-06 -4.75851e-05 0
0.265474 8.0813e-09 6.33786e-05 2.82785e-05 -8.52434e-05 0.998921 1 -4.35718e-06 4.16553e-05 0.998916 0.999996 3.67648e-06 -4.17174e-05 0
0.268129 8.29779e-09 6.31808e-05 2.66934e-05 -8.32887e-05 0.999037 1 -3.81686e-06 3.64767e-05 0.999032 0.999996 3.22012e-06 -3.65311e-05 0
0.27081 8.50834e-09 6.29808e-05 2.51457e-05 -8.13739e-05 0.999141 1 -3.33527e-06 3.18995e-05 0.999136 0.999996 2.81278e-06 -3.19469e-05 0
0.273519 8.71297e-09 6.27785e-05 2.36352e-05 -7.94986e-05 0.999235 1 -2.91105e-06 2.78576e-05 0.99923 0.999996 2.45417e-06 -2.7899e-05 0
0.276254 8.91171e-09 6.25739e-05 2.21614e-05 -7.76625e-05 0.99932 1 -2.53828e-06 2.42954e-05 0.999314 0.999996 2.13925e-06 -2.43315e-05 0
0.279017 9.1046e-09 6.2367e-05 2.07243e-05 -7.58654e-05 0.999396 1 -2.21031e-06 2.11607e-05 0.999391 0.999996 1.86223e-06 -2.11922e-05 0
0.281807 9.29168e-09 6.21578e-05 1.93234e-05 -7.41069e-05 0.999465 1 -1.9224e-06 1.8406e-05 0.999459 0.999996 1.61912e-06 -1.84334e-05 0
0.284625 9.473e-09 6.19465e-05 1.79586e-05 -7.23868e-05 0.999526 1 -1.67049e-06 1.59877e-05 0.99952 0.999996 1.40657e-06 -1.60115e-05 0
0.287472 9.64859e-09 6.17329e-05 1.66294e-05 -7.07047e-05 0.999581 1 -1.44903e-06 1.38667e-05 0.999575 0.999996 1.21966e-06 -1.38873e-05 0
0.290347 9.81853e-09 6.15171e-05 1.53355e-05 -6.90601e-05 0.99963 1 -1.25382e-06 1.20117e-05 0.999624 0.999996 1.05471e-06 -1.20296e-05 0
0.293251 9.98285e-09 6.1299e-05 1.40766e-05 -6.74527e-05 0.999674 1 -1.08553e-06 1.03899e-05 0.999668 0.999996 9.12891e-07 -1.04054e-05 0
0.296183 1.01416e-08 6.10788e-05 1.28523e-05 -6.58822e-05 0.999714 1 -9.36632e-07 8.9747e-06 0.999707 0.999996 7.8712e-07 -8.9881e-06 0
0.299145 1.02949e-08 6.08564e-05 1.16622e-05 -6.4348e-05 0.999748 1 -8.07919e-07 7.74031e-06 0.999742 0.999996 6.78605e-07 -7.7519e-06 0
0.302137 1.04428e-08 6.06319e-05 1.05059e-05 -6.28499e-05 0.999779 1 -6.96181e-07 6.66674e-06 0.999773 0.999996 5.84458e-07 -6.67676e-06 0
0.305158 1.05853e-08 6.04052e-05 9.38314e-06 -6.13873e-05 0.999807 1 -5.98793e-07 5.73383e-06 0.9998 0.999996 5.0238e-07 -5.74247e-06 0
0.30821 1.07225e-08 6.01764e-05 8.29337e-06 -5.99598e-05 0.999831 1 -5.14153e-07 4.92412e-06 0.999824 0.999996 4.31051e-07 -4.93157e-06 0
0.311293 1.08546e-08 5.99454e-05 7.23621e-06 -5.85669e-05 0.999853 1 -4.40631e-07 4.22258e-06 0.999846 0.999996 3.69082e-07 -4.22899e-06 0
0.314406 1.09815e-08 5.97123e-05 6.21125e-06 -5.72082e-05 0.999872 1 -3.77256e-07 3.61599e-06 0.999865 0.999996 3.15718e-07 -3.62151e-06 0
0.31755 1.11033e-08 5.94772e-05 5.21806e-06 -5.58831e-05 0.999889 1 -3.22832e-07 3.09142e-06 0.999882 0.999996 2.6997e-07 -3.09616e-06 0
0.320726 1.12201e-08 5.924e-05 4.25619e-06 -5.45913e-05 0.999904 1 -2.75393e-07 2.63935e-06 0.999896 0.999996 2.30026e-07 -2.64342e-06 0
0.323933 1.13321e-08 5.90007e-05 3.32518e-06 -5.33322e-05 0.999917 1 -2.34762e-07 2.2496e-06 0.999909 0.999996 1.95876e-07 -2.25309e-06 0
0.327173 1.14392e-08 5.87594e-05 2.42457e-06 -5.21052e-05 0.999928 1 -1.99935e-07 1.91462e-06 0.999921 0.999996 1.66635e-07 -1.91762e-06 0
0.330445 1.15416e-08 5.8516e-05 1.55389e-06 -5.09099e-05 0.999938 1 -1.6993e-07 1.62703e-06 0.999931 0.999996 1.41442e-07 -1.62959e-06 0
0.333749 1.16393e-08 5.82707e-05 7.12688e-07 -4.97458e-05 0.999947 1 -1.44131e-07 1.38052e-06 0.99994 0.999996 1.19782e-07 -1.38271e-06 0
0.337087 1.17325e-08 5.80233e-05 -9.95103e-08 -4.86123e-05 0.999955 1 -1.22165e-07 1.16964e-06 0.999947 0.999996 1.01373e-07 -1.1715e-06 0
0.340458 1.18212e-08 5.7774e-05 -8.83195e-07 -4.75089e-05 0.999962 1 -1.03419e-07 9.89166e-07 0.999954 0.999996 8.56836e-08 -9.90751e-07 0
0.343863 1.19055e-08 5.75228e-05 -1.63886e-06 -4.64351e-05 0.999968 1 -8.73683e-08 8.35435e-07 0.99996 0.999996 7.22506e-08 -8.36779e-07 0
0.347302 1.19855e-08 5.72696e-05 -2.367e-06 -4.53903e-05 0.999973 1 -7.36341e-08 7.04362e-07 0.999965 0.999996 6.07604e-08 -7.05495e-07 0
0.350775 1.20613e-08 5.70145e-05 -3.0681e-06 -4.43739e-05 0.999977 1 -6.2009e-08 5.929e-07 0.999969 0.999996 5.10551e-08 -5.93853e-07 0
0.354283 1.21329e-08 5.67575e-05 -3.74264e-06 -4.33855e-05 0.999981 1 -5.21861e-08 4.98283e-07 0.999973 0.999996 4.28728e-08 -4.9908e-07 0
0.357826 1.22006e-08 5.64986e-05 -4.39112e-06 -4.24244e-05 0.999984 1 -4.38309e-08 4.17997e-07 0.999976 0.999996 3.59202e-08 -4.18657e-07 0
0.361404 1.22643e-08 5.62378e-05 -5.01406e-06 -4.14902e-05 0.999987 1 -3.67078e-08 3.50192e-07 0.999979 0.999996 2.99917e-08 -3.50733e-07 0
0.365018 1.23242e-08 5.59753e-05 -5.61197e-06 -4.05822e-05 0.99999 1 -3.07024e-08 2.92804e-07 0.999982 0.999996 2.50067e-08 -2.93241e-07 0
0.368669 1.23803e-08 5.57109e-05 -6.18535e-06 -3.96999e-05 0.999992 1 -2.56588e-08 2.44438e-07 0.999984 0.999996 2.0832e-08 -2.44784e-07 0
0.372356 1.24328e-08 5.54447e-05 -6.73471e-06 -3.88428e-05 0.999994 1 -2.14009e-08 2.03749e-07 0.999986 0.999996 1.73131e-08 -2.04017e-07 0
0.376079 1.24817e-08 5.51768e-05 -7.26055e-06 -3.80102e-05 0.999995 1 -1.78694e-08 1.69529e-07 0.999987 0.999996 1.44109e-08 -1.69728e-07 0
0.37984 1.25271e-08 5.49071e-05 -7.76338e-06 -3.72016e-05 0.999997 1 -1.48205e-08 1.40811e-07 0.999988 0.999996 1.18975e-08 -1.40947e-07 0
0.383639 1.25691e-08 5.46357e-05 -8.24372e-06 -3.64165e-05 0.999998 1 -1.23092e-08 1.16742e-07 0.99999 0.999996 9.84173e-09 -1.16824e-07 0
0.387476 1.26079e-08 5.43626e-05 -8.70208e-06 -3.56543e-05 0.999999 1 -1.0197e-08 9.66418e-08 0.999991 0.999996 8.11654e-09 -9.66761e-08 0
0.391351 1.26435e-08 5.40879e-05 -9.13896e-06 -3.49144e-05 1 1 -8.45123e-09 7.98823e-08 0.999991 0.999996 6.69947e-09 -7.98741e-08 0
0.395264 1.26759e-08 5.38114e-05 -9.55486e-06 -3.41963e-05 1 1 -6.97384e-09 6.58706e-08 0.999992 0.999996 5.50189e-09 -6.58242e-08 0
0.399217 1.27054e-08 5.35334e-05 -9.95027e-06 -3.34994e-05 1 1 -5.76381e-09 5.42454e-08 0.999993 0.999996 4.52937e-09 -5.41652e-08 0
0.40321 1.2732e-08 5.32537e-05 -1.03257e-05 -3.28232e-05 1 1 -4.73675e-09 4.45915e-08 0.999993 0.999996 3.70437e-09 -4.44807e-08 0
0.407242 1.27558e-08 5.29724e-05 -1.06817e-05 -3.21672e-05 1 1 -3.88093e-09 3.66177e-08 0.999994 0.999996 3.0201e-09 -3.64793e-08 0
0.411314 1.27768e-08 5.26896e-05 -1.10186e-05 -3.15307e-05 1 1 -3.18615e-09 2.99809e-08 0.999994 0.999996 2.47203e-09 -2.9818e-08 0
0.415428 1.27952e-08 5.24053e-05 -1.13371e-05 -3.09133e-05 1 1 -2.6093e-09 2.45203e-08 0.999994 0.999996 2.01973e-09 -2.43353e-08 0
0.419582 1.2811e-08 5.21195e-05 -1.16376e-05 -3.03143e-05 1 1 -2.11297e-09 2.00358e-08 0.999995 0.999996 1.62903e-09 -1.98306e-08 0
0.423778 1.28245e-08 5.18321e-05 -1.19206e-05 -2.97334e-05 1 1 -1.74782e-09 1.63298e-08 0.999995 0.999996 1.35428e-09 -1.61072e-08 0
0.428016 1.28355e-08 5.15433e-05 -1.21865e-05 -2.91699e-05 1 1 -1.42511e-09 1.33058e-08 0.999995 0.999996 1.10846e-09 -1.3067e-08 0
0.432297 1.28443e-08 5.12531e-05 -1.24358e-05 -2.86234e-05 1 1 -1.14672e-09 1.07957e-08 0.999995 0.999996 8.96266e-10 -1.05422e-08 0
0.43662 1.28509e-08 5.09615e-05 -1.26691e-05 -2.80932e-05 1 1 -9.1135e-10 8.79808e-09 0.999995 0.999996 7.16606e-10 -8.53126e-09 0
0.440986 1.28554e-08 5.06685e-05 -1.28867e-05 -2.7579e-05 1 1 -7.20911e-10 7.13147e-09 0.999995 0.999996 5.7421e-10 -6.85277e-09 0
0.445396 1.2858e-08 5.03742e-05 -1.30892e-05 -2.70802e-05 1 1 -5.96694e-10 5.78229e-09 0.999996 0.999996 4.90796e-10 -5.49349e-09 0
0.44985 1.28586e-08 5.00785e-05 -1.32769e-05 -2.65963e-05 1 1 -4.48689e-10 4.67085e-09 0.999996 0.999996 3.77971e-10 -4.3723e-09 0
0.454349 1.28574e-08 4.97815e-05 -1.34504e-05 -2.61269e-05 1 1 -3.49408e-10 3.78175e-09 0.999996 0.999996 3.08623e-10 -3.47497e-09 0
0.458893 1.28545e-08 4.94833e-05 -1.361e-05 -2.56714e-05 1 1 -2.97991e-10 3.06913e-09 0.999996 0.999996 2.82735e-10 -2.75559e-09 0
0.463482 1.28498e-08 4.91838e-05 -1.37562e-05 -2.52294e-05 1 1 -2.15968e-10 2.49578e-09 0.999996 0.999996 2.22521e-10 -2.17572e-09 0
0.468117 1.28436e-08 4.88831e-05 -1.38894e-05 -2.48003e-05 1 1 -1.8304e-10 2.01311e-09 0.999996 0.999996 2.08331e-10 -1.68799e-09 0
0.472798 1.28359e-08 4.85812e-05 -1.40101e-05 -2.43839e-05 1 1 -1.07062e-10 1.6483e-09 0.999996 0.999996 1.47864e-10 -1.31809e-09 0
0.477527 1.28268e-08 4.82782e-05 -1.41186e-05 -2.39795e-05 1 1 -8.35547e-11 1.34873e-09 0.999996 0.999996 1.37687e-10 -1.01493e-09 0
0.482302 1.28164e-08 4.7974e-05 -1.42154e-05 -2.35869e-05 1 1 -5.17387e-11 1.0691e-09 0.999996 0.999996 1.17803e-10 -7.32185e-10 0
0.487125 1.28047e-08 4.76687e-05 -1.43008e-05 -2.32054e-05 1 1 -2.56116e-11 8.7699e-10 0.999996 0.999996 1.01214e-10 -5.37664e-10 0
0.491997 1.27917e-08 4.73623e-05 -1.43754e-05 -2.28348e-05 1 1 -2.4279e-11 7.52864e-10 0.999996 0.999996 1.07412e-10 -4.12115e-10 0
0.496917 1.27777e-08 4.70549e-05 -1.44393e-05 -2.24746e-05 1 1 -1.1519e-11 6.28615e-10 0.999996 0.999996 1.01122e-10 -2.868e-10 0
0.501886 1.27626e-08 4.67465e-05 -1.44931e-05 -2.21244e-05 1 1 2.76335e-11 5.05814e-10 0.999996 0.999996 6.76325e-11 -1.63029e-10 0
0.506905 1.27465e-08 4.6437e-05 -1.4537e-05 -2.17838e-05 1 1 4.26136e-11 4.35817e-10 0.999996 0.999996 5.67952e-11 -9.29539e-11 0
0.511975 1.27295e-08 4.61266e-05 -1.45714e-05 -2.14524e-05 1 1 8.72501e-12 3.63308e-10 0.999996 0.999996 9.42408e-11 -2.16072e-11 0
0.517094 1.27117e-08 4.58153e-05 -1.45968e-05 -2.11298e-05 1 1 3.70291e-11 3.05711e-10 0.999996 0.999996 6.86365e-11 3.53624e-11 0
0.522266 1.2693e-08 4.5503e-05 -1.46134e-05 -2.08158e-05 1 1 1.78571e-11 2.88437e-10 0.999996 0.999996 8.93321e-11 5.08261e-11 0
0.527488 1.26736e-08 4.51899e-05 -1.46216e-05 -2.05099e-05 1 1 5.57123e-11 2.43685e-10 0.999996 0.999996 5.28496e-11 9.42907e-11 0
0.532764 1.26536e-08 4.48758e-05 -1.46216e-05 -2.02117e-05 1 1 5.41584e-11 2.17656e-10 0.999996 0.999996 5.50836e-11 1.18039e-10 0
0.538091 1.26329e-08 4.4561e-05 -1.46139e-05 -1.9921e-05 1 1 2.98544e-11 2.24685e-10 0.999996 0.999996 7.91703e-11 1.08017e-10 0
0.543473 1.26116e-08 4.42453e-05 -1.45987e-05 -1.96373e-05 1 1 4.06955e-11 1.82084e-10 0.999996 0.999996 6.85265e-11 1.47881e-10 0
0.548907 1.25899e-08 4.39289e-05 -1.45764e-05 -1.93605e-05 1 1 3.40981e-11 1.73656e-10 0.999996 0.999996 7.44631e-11 1.5299e-10 0
0.554397 1.25676e-08 4.36117e-05 -1.45472e-05 -1.90902e-05 1 1 5.05865e-11 1.98556e-10 0.999996 0.999996 5.65215e-11 1.2485e-10 0
0.559941 1.2545e-08 4.32937e-05 -1.45114e-05 -1.88261e-05 1 1 3.22091e-11 1.59975e-10 0.999996 0.999996 7.43347e-11 1.59414e-10 0
0.56554 1.25219e-08 4.29751e-05 -1.44693e-05 -1.85678e-05 1 1 3.88175e-11 1.45309e-10 0.999996 0.999996 6.6566e-11 1.7022e-10 0
0.571196 1.24984e-08 4.26557e-05 -1.44212e-05 -1.83152e-05 1 1 2.8741e-11 1.58013e-10 0.999996 0.999996 7.48614e-11 1.53173e-10 0
0.576908 1.24746e-08 4.23357e-05 -1.43673e-05 -1.80679e-05 1 1 6.42287e-11 1.66675e-10 0.999997 0.999996 3.74611e-11 1.40703e-10 0
0.582678 1.24505e-08 4.20151e-05 -1.4308e-05 -1.78258e-05 1 1 2.79861e-11 1.43345e-10 0.999997 0.999997 7.2165e-11 1.58935e-10 0
0.588505 1.24262e-08 4.16939e-05 -1.42434e-05 -1.75885e-05 1 1 5.34413e-11 1.24684e-10 0.999997 0.999997 4.51774e-11 1.73319e-10 0
0.59439 1.24015e-08 4.13721e-05 -1.41738e-05 -1.73558e-05 1 1 6.40628e-11 1.29684e-10 0.999997 0.999997 3.28375e-11 1.63658e-10 0
0.600334 1.23765e-08 4.10496e-05 -1.40995e-05 -1.71275e-05 1 1 6.26852e-11 1.25541e-10 0.999997 0.999997 3.25444e-11 1.62827e-10 0
0.606337 1.23512e-08 4.07266e-05 -1.40207e-05 -1.69034e-05 1 1 5.11015e-11 1.15157e-10 0.999997 0.999997 4.24642e-11 1.67972e-10 0
0.612401 1.23257e-08 4.04031e-05 -1.39376e-05 -1.66832e-05 1 1 2.99664e-11 1.17195e-10 0.999997 0.999997 6.16521e-11 1.60453e-10 0
0.618525 1.23e-08 4.00791e-05 -1.38504e-05 -1.64668e-05 1 1 2.44943e-11 1.38924e-10 0.999997 0.999997 6.47783e-11 1.33417e-10 0
0.624711 1.22739e-08 3.97546e-05 -1.37594e-05 -1.6254e-05 1 1 4.6806e-11 1.47967e-10 0.999997 0.999997 4.08677e-11 1.1944e-10 0
0.630958 1.22475e-08 3.94296e-05 -1.36648e-05 -1.60445e-05 1 1 6.34363e-11 1.29257e-10 0.999997 0.999997 2.33817e-11 1.33083e-10 0
0.637268 1.22206e-08 3.9104e-05 -1.35668e-05 -1.58384e-05 1 1 6.02411e-11 1.09538e-10 0.999997 0.999997 2.56892e-11 1.47375e-10 0
0.643641 1.21933e-08 3.8778e-05 -1.34656e-05 -1.56353e-05 1 1 5.62042e-11 1.02029e-10 0.999997 0.999997 2.85838e-11 1.49411e-10 0
0.650077 1.21655e-08 3.84516e-05 -1.33613e-05 -1.54351e-05 1 1 6.26426e-11 1.0813e-10 0.999997 0.999997 2.07216e-11 1.37985e-10 0
0.656578 1.21374e-08 3.81247e-05 -1.32542e-05 -1.52376e-05 1 1 5.1544e-11 1.35838e-10 0.999997 0.999997 3.00073e-11 1.04663e-10 0
0.663144 1.21088e-08 3.77975e-05 -1.31445e-05 -1.50429e-05 1 1 1.78253e-11 9.74699e-11 0.999997 0.999997 6.34584e-11 1.37096e-10 0
0.669776 1.20796e-08 3.74698e-05 -1.30322e-05 -1.48506e-05 1 1 4.17936e-11 1.3631e-10 0.999997 0.999997 3.81663e-11 9.32003e-11 0
0.676474 1.20498e-08 3.71417e-05 -1.29177e-05 -1.46607e-05 1 1 5.74124e-11 1.29124e-10 0.999997 0.999997 2.18091e-11 9.52398e-11 0
0.683239 1.20195e-08 3.68131e-05 -1.28009e-05 -1.44729e-05 1 1 2.04557e-11 1.29861e-10 0.999997 0.999997 5.76094e-11 8.85625e-11 0
0.690071 1.19887e-08 3.64841e-05 -1.2682e-05 -1.42873e-05 1 1 6.41121e-11 7.99472e-11 0.999997 0.999997 1.3314e-11 1.33879e-10 0
0.696972 1.19576e-08 3.61546e-05 -1.25609e-05 -1.41035e-05 1 1 5.17662e-11 6.48936e-11 0.999997 0.999997 2.40266e-11 1.43495e-10 0
0.703942 1.19266e-08 3.58246e-05 -1.24378e-05 -1.39213e-05 1 1 5.70578e-11 1.31671e-10 0.999997 0.999997 1.49503e-11 7.16037e-11 0
0.710982 1.18959e-08 3.54941e-05 -1.23124e-05 -1.37405e-05 1 1 7.89358e-11 8.65991e-11 0.999997 0.999997 -9.71854e-12 1.11967e-10 0
0.718092 1.1866e-08 3.51631e-05 -1.21848e-05 -1.35609e-05 1 1 1.78414e-11 1.41475e-10 0.999997 0.999997 4.64811e-11 5.11213e-11 0
0.725273 1.18371e-08 3.48316e-05 -1.20548e-05 -1.33823e-05 1 1 5.80617e-11 1.40583e-10 0.999997 0.999997 1.73737e-12 4.77644e-11 0
0.732526 1.18096e-08 3.44996e-05 -1.19225e-05 -1.32044e-05 1 1 -1.35056e-11 3.42092e-11 0.999997 0.999997 7.01149e-11 1.48255e-10 0
0.739851 1.17836e-08 3.41669e-05 -1.17878e-05 -1.30271e-05 1 1 3.63511e-11 8.57911e-12 0.999997 0.999997 1.58281e-11 1.69978e-10 0
0.74725 1.17593e-08 3.38337e-05 -1.16508e-05 -1.28501e-05 1 1 -5.10697e-11 2.86865e-11 0.999997 0.999997 9.61347e-11 1.43872e-10 0
0.754723 1.17389e-08 3.34997e-05 -1.15104e-05 -1.26727e-05 1 1 6.08194e-11 1.78491e-10 0.999997 0.999997 -2.70041e-11 -8.66776e-12 0
0.76227 1.17215e-08 3.31651e-05 -1.13672e-05 -1.24952e-05 1 1 0 0 0.999997 0.999997 0 0 0
